mask_id,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,score_annual_inc,score_delinq_2yrs,score_emp_length,score_home_ownership,score_inq_last_6mths,score_int_rate,score_pub_rec,score_purpose,score_term
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#D#1.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,,,,,0.009122500000000002,0.0091225,0.009122499999999948,0.009122499999999962,0.0091225,0.009635791666666674,0.009635791666666664,0.009635791666666681,0.009635791666666666,0.009635791666666643,0.009635791666666678,0.009635791666666685,0.009635791666666633,0.010149083333333317,0.010149083333333352,0.010149083333333319,0.010149083333333373,0.010149083333333354,0.010149083333333317,0.010149083333333348,0.010149083333333362,0.010149083333333322,0.010149083333333335,0.010149083333333333,0.010149083333333357,0.010149083333333307,0.010149083333333366,0.010149083333333352,0.0101490833333333,0.010149083333333378,0.010149083333333402,0.010149083333333354,0.010149083333333392,,,,,,,0.008466666666666687,0.008466666666666643,0.008466666666666641,0.008466666666666678,0.008936561264822127,0.009052225673619735,0.00905229963877485,0.009314280387402056,0.009144802317520115,0.009202368516155779,0.00929870811348865,0.009323319496382878,0.009377218626368767,0.009385087128962707,0.009403253613503902,0.009460598114551926,0.009477338359133922,0.009494593016506014,0.009534528465317623,0.009505781631759481,0.009468662614470293,0.009491550483307576,0.009423857212378121,0.009414906980265488,-0.006574010217937083,0.009057136447418011,0.009468827829779817,0.009540137000548841,0.0065561774837996235,0.009555613554049821,0.009621691337879436,0.007336529715559462,0.009430777238650535,>50k,0.0DEQ,<2 years,OWN,1OR2ENQ,10<x<12.5,1.0PUB,D,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#D#1.0PUB#RENT#<50k,,,,,,,,,,,,0.009716666666666799,0.00971666666666661,0.009716666666666556,0.009820833333333341,0.009820833333333282,0.009820833333333294,0.009820833333333386,0.009820833333333338,0.009820833333333341,0.009820833333333364,0.00982083333333323,0.009820833333333435,0.009820833333333164,0.009820833333333417,0.009820833333333426,0.009820833333333119,0.009820833333333119,0.009820833333333527,0.009820833333333107,0.009820833333333192,0.009930250000000107,0.009930249999999962,0.009930250000000007,0.00973774999999993,0.00973775000000002,0.00973774999999982,0.009737750000000118,0.009744777777777642,0.00974477777777767,0.009744777777777588,0.009744777777777875,0.009466916666666561,0.009466916666666615,0.00946691666666642,0.009466916666666367,0.009466916666666419,0.009466916666666571,0.009466916666666826,0.009466916666667574,0.009314222222222165,0.009314222222228176,0.009391208333333373,0.009391208333333399,0.009391208333333304,0.00939120833333321,0.009391208333333232,0.009391208333333343,0.009627472222222171,0.009627472222222178,0.00962747222222215,0.009627472222222341,0.009541437500000017,0.009627472222222414,0.009541437499999915,0.009541437500000357,0.010404545456390116,0.009691666666666673,0.009691691094228709,0.009691715611282141,0.009691740218064506,0.009691764914834401,0.009793842276406669,0.009893422081033814,0.009891432594541732,0.009848606098911042,0.009848645285490325,0.009846647481576478,0.00986266152247282,0.009875463859473176,0.00985436384531706,0.00982279112310963,0.009836708314255557,0.009791058746917707,0.009743232991068093,0.00973044086420174,0.009722081384637656,0.009623993962972583,0.009626002096134444,0.009574890589490953,0.009653779466365774,0.009824510265156286,0.009645977234254501,0.0025395154336240442,0.00946209359759306,0.009517314180274645,<50k,0.0DEQ,<2 years,RENT,1OR2ENQ,10<x<12.5,1.0PUB,D,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#D#1.0PUB#RENT#>50k,,,,,,,,0.0103,0.0103,0.0101375,0.010137500000000061,0.010137500000000051,0.010137500000000039,0.010137500000000079,0.004987500000000005,0.004987499999999962,0.004987499999999995,0.004987500000000015,0.004987499999999979,0.004987499999999986,0.00498749999999997,0.0049874999999999815,0.004987499999999985,0.004987500000000004,0.004987499999999965,0.00498749999999998,0.004987500000000006,0.004987499999999988,0.004987500000000035,-0.4950124999957924,0.00997499999999992,0.00997499999999992,0.009975000000000041,0.009975000000000006,0.009974999999999937,0.009974999999999923,0.009974999999999883,0.009774999999999989,0.00981111111111115,0.009811111111111102,0.009811111111111201,0.009811111111111125,0.00981111111111105,0.009811111111111251,0.009811111111110908,0.009729166666666702,0.009729166666666662,0.009729166666666662,0.009574999999999936,0.009575000000000066,0.00957500000000007,0.00957499999999994,0.009575000000000056,0.009574999999999926,0.009574999999999972,0.009574999999999907,0.009575000000000118,0.009262500000000057,0.00926249999999993,0.009541666666666613,0.009541666666666688,0.009541666666666657,0.009541666666666691,0.009541666666666613,0.009541666666666669,0.002983333333333312,0.009716666666666702,0.007287499999999996,0.007287500000000021,-0.1923133333288837,0.00970666666666668,0.009706666666666624,0.00978819444444447,0.009859329421932536,0.009894529220496233,0.009913944163833852,0.009884391334863601,0.009930214220054415,0.009921882902028537,0.009858251678433188,0.009880116427784231,0.009526240606849786,0.00957707057585655,0.009422326848315428,0.009456211321143732,-0.022426488423474975,-0.003800715954138997,0.009913220465214636,0.009902428018675363,0.009882527593441262,0.009218778366643563,0.009804480179420294,0.009822240832178772,0.009395572286373093,-0.011792597736464707,0.001463987127909787,>50k,0.0DEQ,<2 years,RENT,1OR2ENQ,10<x<12.5,1.0PUB,D,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#H#0.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,0.009385666666666702,0.009385666666666652,0.009385666666666716,0.009385666666666688,0.009767374999999981,0.009767374999999991,0.009385666666666693,0.009385666666666683,0.009385666666666676,0.00938566666666666,0.0092729583333333,0.009272958333333319,0.009272958333333386,0.009272958333333333,0.006181972222222262,0.012565305555555573,0.009373638888888914,0.00695314583333332,0.00728918333333331,0.007289183333333412,0.00728918333333332,-0.1927108166684594,0.009059750000000042,0.009059750000000016,0.009059749999999952,0.009188562500000002,0.009188562500000035,0.009188341909385039,0.006735256237233052,0.0072312473966894475,-0.046394806441450366,0.007696222222222147,-0.15897044444408504,0.009150583333333405,0.009150583333333464,0.009340466666666852,0.009329166666666628,0.009253333333333294,0.009253333333333252,0.009253333333333323,0.009253333333333377,0.009253333333333344,0.009253333333333396,0.009253333333333344,0.009253333333333358,0.009407353679483385,0.00960694444444442,0.009502380952380906,0.009577110954980286,0.009544493643264786,0.009552566545057352,0.00955258889587688,0.009568160178612797,0.009587287780330864,0.009791724301214047,0.00957976415704723,0.0095797958762751,0.009579827713292187,0.009579859668498886,0.009648928541604004,0.009675320252979836,0.009727703718678964,0.009610467297052545,0.009533682239149318,0.00963439608475564,0.009677732975832652,0.009647574871620502,0.009647578711161045,0.009684848989800323,0.009684853346046943,0.009779939069821473,0.00967223906740224,0.009681084666452656,<50k,0.0DEQ,<2 years,OWN,1OR2ENQ,10<x<12.5,0.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#H#0.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,0.00928333333333332,0.009283333333333336,0.009094495364517492,0.009202916666666651,0.009202916666666623,0.009202916666666689,0.00920291666666664,0.009202916666666677,0.009507533950617287,0.009477070140784642,0.009495675197464143,0.009556328576356002,0.009649357142857135,0.009649357142857144,0.009639447916666625,0.009639447916666634,0.009586203703695851,0.009644166666666655,0.009624759259259303,0.009682822916666705,0.009682822916666656,0.00968282291666673,0.009682822916666722,0.009636583333344391,0.009613833333333283,0.009613833333333393,0.009613833333333299,0.00961383333333322,0.009569395833333277,0.00956939583333333,0.00943164559837099,0.009431648802645189,0.009473419364149648,0.009461341950808664,0.009461347552950795,0.009411360572043483,0.009466922125585737,0.009407735329438338,0.009407740764036818,0.009407746216777745,0.009456635020939779,0.00848081059219821,0.00848081952749549,0.008628025903076863,0.00862119317247889,-0.08227936212528954,0.009397512898451914,0.00946777675084417,0.009429794341415769,0.009429802655126083,0.009429810994805155,0.00943958046285634,0.00940249304482619,0.0093745566572505,0.009410984774150206,0.009362258244148032,0.00936232626607047,0.009386135002255987,0.009383032829438318,0.009302668289047097,0.009165079463154804,0.009424594674226742,0.009308571449749099,0.0010984158854489723,0.00938041568656774,0.009242962413674304,0.009539843598647084,0.009415706651122508,0.009430792018687942,0.009379068204042811,-0.0010140852253682916,0.009264766706696207,0.009262108772765443,0.00928856516642166,-0.007240997539723039,0.009409619972219728,0.009548151198797237,0.009259960898194242,0.0009554380799423778,0.009282872705642013,>50k,0.0DEQ,<2 years,OWN,1OR2ENQ,10<x<12.5,0.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#H#0.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,0.0092833333333333,0.009283333333333357,0.009283333333333319,0.009283333333333298,0.009283333333333307,0.009283333333333374,0.009283333333333324,0.009283333333333345,0.009283333333333381,0.009283333333333317,0.009283333333333334,0.009283333333333277,0.009283333333333341,0.009283333333333327,0.009283333333333284,0.009283333333333364,0.009283333333333386,0.009283333333333334,0.009283333333333293,0.009283333333333383,0.009283333333333336,0.009283333333333307,0.009283333333333421,0.009283333333333445,0.009283333333333345,0.009283333333333352,0.009283333333333177,0.00928333333333316,0.009283333333333529,0.00928333333333332,0.009283333333333445,0.009054166666666794,0.009054166666666776,0.00905416666666679,0.009054166666666766,0.009054166666666662,0.008824999999999961,0.008825000000000202,0.008824999999999748,0.008824999999999859,0.008824999999999986,0.0088250000000001,0.008824999999999871,0.008825000000000097,0.0,0.017650000000000235,0.008825000000000121,0.0,0.0,0.02687097217567544,0.0101,0.010100000000000001,0.0101,0.01009999999999997,0.010100000000000017,0.010100000000000062,0.01010000000000002,0.010099999999999993,0.010100000000000029,0.010099999999999986,0.010099999999999961,0.010099999999999982,0.010099999999999975,0.010100000000002522,0.010099999999999323,0.01010000000000149,0.010100000000000062,0.010099999999998622,0.010100000000002473,0.01010000000000336,0.010099999999997522,0.010099999999999585,0.010099999999996183,0.010100000000000126,0.010099999999850439,0.010100000000023474,0.010100000000138214,0.010099999999901776,0.010099999999828028,<50k,0.0DEQ,<2 years,RENT,1OR2ENQ,10<x<12.5,0.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#H#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00854175,0.008541750000000101,0.008541749999999959,0.008541750000000042,0.008541749999999989,0.008541749999999885,0.008541749999999914,0.008541749999999959,0.008541750000000048,0.008541749999999878,0.008541749999999917,0.008541749999999891,0.008541750000000008,0.008541750000000093,0.008683374999999934,0.008683375000000082,0.008825000000000008,0.008825000000000024,0.0092,0.009200000000000031,0.009199999999999951,0.009199999999999943,0.009200000000000055,0.009200000000000014,0.009199999999999993,0.009200000000000149,0.009199999999999913,0.009199999999999982,0.0094999999999999,0.009500000000000097,0.009650000000000056,0.009650000000000058,0.009649999999999931,0.009740000000000028,0.00952777777777774,0.009527777777777703,0.00949285714285722,0.009492857142857152,0.009492857142857239,0.009492857142857239,0.009592708333333358,0.009573825654923289,0.009573849213628473,0.009577550166929757,0.009508133656302688,0.009508160443338569,0.00950818732441535,0.009561931228947378,0.009595576263652622,0.009539556706864481,0.009579266867236761,0.009489355211064912,0.009452602807031505,0.009353200966249238,0.009353226154507194,0.009353251423517634,0.009353276772167582,0.009392955544762552,0.00965425266229851,0.008408333333254026,0.008859503072232737,0.008862735377454842,0.00767666666672775,>50k,0.0DEQ,<2 years,RENT,1OR2ENQ,10<x<12.5,0.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#H#1.0PUB#OWN#<50k,,,,,,,,,,,0.008925,0.008924999999999999,0.008925000000000011,0.008925000000000028,0.008924999999999898,0.008924999999999954,0.008924999999999943,0.00892499999999989,0.008924999999999919,0.008925000000000056,0.008924999999999964,0.008924999999999903,0.0,0.0,0.0,0.0,-0.9999999999913026,,,,,,,,,,,,,0.00865,0.00865,0.00865,0.008650000000000036,0.008650000000000073,0.008649999999999984,0.008649999999999958,0.008650000000000045,0.00864999999999992,0.008650000000000086,0.00865000000000003,0.008649999999999991,0.008650000000000097,0.008649999999999922,0.00864999999999999,0.008649999999999977,0.008650000000000052,0.008650000000000081,0.008649999999999936,0.00864999999999995,0.008649999999999962,0.008650000000000007,0.008649999999999982,0.008649999999999897,0.008649999999999826,0.008650000000000093,0.008650000000000083,0.008650000000000234,0.008650000000000222,0.008650000000000194,0.008650000000000142,0.008650000000000095,0.008650000000000307,0.008649999999999583,0.008650000000000012,0.009951749702629048,,,,,,0.009158333333333333,0.009158333333337884,0.009783333333338633,0.009783333333333906,0.009783333333335094,0.009783333333338938,0.009991666666668866,0.009991666666674668,0.009991666666696769,0.009663106416259774,0.009663118135988524,0.009663129895528564,0.009562180023099883,0.009562189495071155,0.00956219899952194,0.009562208536414027,<50k,0.0DEQ,<2 years,OWN,1OR2ENQ,10<x<12.5,1.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#H#1.0PUB#OWN#>50k,,,,,,,,,,0.008400000000000001,0.0084,0.0084,0.008399999999999993,0.0084,0.008400000000000057,0.008399999999999934,0.008399999999999947,0.008400000000000026,0.008399999999999946,0.008400000000000022,0.008399999999999982,0.008400000000000083,0.008400000000000017,0.008399999999999993,0.008400000000000012,0.009156041666666621,0.009156041666666738,0.009156041666666677,0.009156041666666686,0.009156041666666592,0.009156041666666708,0.00915604166666658,0.009156041666666694,0.009157444444444456,0.009157444444444524,0.00915744444444445,0.009157444444444546,0.009157444444444432,0.00915744444444431,0.009157444444444477,0.009157444444444406,0.00915744444444432,0.00915744444444423,0.009157444444444206,0.009157444444444317,0.009536166666666547,0.009536166666666603,0.009536166666666665,0.009536166666666731,0.009536166666666547,0.009536166666666821,0.009536166666666606,0.00916025000000015,0.009160249999999764,0.009160249999999709,0.009160249999999905,0.0091602499999999,0.009160249999999823,0.009160249999999743,0.009160249999999896,0.009160249999999854,0.009160249999999752,0.009160250000000406,0.008813458333333319,0.008813458333333503,0.008813458333333041,0.008813458333333527,0.008813458333332202,0.010068159220736783,0.00846666666666665,0.008875000000000011,0.008918931769240811,0.009283333333333327,0.009283333333333336,0.00928333333333331,0.00907499999999998,0.00938055555555555,0.009380555555555581,0.009325000000000017,0.009324999999999986,0.009366551459293505,0.009366576007951596,0.00947077831923806,0.009534334066073336,0.009489347357354676,0.009096644432824881,0.009419831989611433,0.00860172832634541,0.008736428109592737,-0.06810632546092744,0.009695537780222268,0.009558057632368892,0.009558095392649053,0.009555564217628053,0.00968632890375496,0.009555646175170072,>50k,0.0DEQ,<2 years,OWN,1OR2ENQ,10<x<12.5,1.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#H#1.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0091583333333334,0.00915833333333328,0.009158333333333237,0.009158333333333407,0.00915833333333335,0.009158333333333277,0.009158333333333334,0.00915833333333339,0.009158333333333393,0.009158333333333376,0.009158333333333405,0.009158333333333345,0.00915833333333335,0.009158333333333244,0.00915833333333348,0.009158333333333423,0.009158333333333293,0.009158333333333464,0.009158333333333227,0.009158333333333468,0.009158333333333392,0.009158333333333253,0.00915833333333321,0.009158333333333567,0.009158333333333567,0.009158333333333562,0.009158333333333352,0.0,0.018316666666667234,0.009158333333333093,0.009158333333333074,0.009158333333333643,0.009158333333333293,0.009158333333255948,0.009158333333303343,0.009158333312479837,,,,,,,,,,,0.00915833333325,0.009158333333476357,0.009158333333243621,<50k,0.0DEQ,<2 years,RENT,1OR2ENQ,10<x<12.5,1.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#H#1.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009991666666666666,0.009991666666668942,0.009991666666667981,0.009991666666666283,0.0099916666666633,0.009991666666668857,0.009991666666667905,,,,0.0087416666667,0.009533333333349655,0.009533333333331489,0.009533333333336617,0.009533333333331988,>50k,0.0DEQ,<2 years,RENT,1OR2ENQ,10<x<12.5,1.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#O#0.0PUB#OWN#<50k,,0.008826666666667,0.00882666666666655,0.008826666666666469,0.008766298292902139,0.008766301985962928,0.008804759341871747,0.009167760451121446,0.00916781145531682,0.0091678626193099,0.009329331154035721,0.009329372339508802,0.007480027331271408,0.007839318901225403,0.007835504372930064,0.007831633676012424,0.007827705712197998,0.008108426113572431,0.00810495819297553,0.008101438212427663,0.008097865127668975,0.008094237866378532,0.007247808827890905,0.007482440516351694,0.007722747232756485,-0.08301369073118671,0.00881793135685209,0.008781915972262494,0.008846018653386693,-0.06399781933432278,0.00953494016713024,0.009516780982847238,0.00951679005899041,0.009497576871012178,0.008871875256078946,0.00820688449895029,0.009536893344020322,0.008871901531055824,-0.057794758127076795,0.009460579568407696,0.009492125651790017,0.009434847045513523,0.009474167499034791,0.009512861317038953,0.009532444006125268,0.009432526314104303,0.009608559187426693,0.009454540066171415,0.009365130078274385,0.00930103112083684,0.009325214084832462,0.009287414714344504,0.009340537666691443,0.00930473174063614,0.009274040938053849,0.008579428829276035,0.008534900830599327,0.007941718479480688,0.009255121806104152,-0.0537707094115817,0.009355837300421799,0.009405458583558096,0.009291563477448871,0.009333665369336887,0.009269758272849671,0.009280437558422073,0.009600408128368449,0.009280525509105266,0.008750389748668545,0.007986327724545399,0.008091351283512014,0.007056810479344713,-0.06831803467791295,-0.06826607377167213,0.009504051448854035,0.009443001254912724,0.009704459054057526,0.009555909539055833,0.009587076016173713,0.009022420434427846,0.009030951099417638,0.009112007696628807,0.009112041942311765,-0.04637146494943283,0.00971811012280593,0.008758953210112094,0.008821016503271238,-0.02894731977869519,0.009195982670393206,0.009462584782356152,0.011259094789402915,0.008927862810582497,0.00873615067877003,-0.03861825068957099,0.010320860341952745,0.009368357686819866,<50k,0.0DEQ,<2 years,OWN,1OR2ENQ,10<x<12.5,0.0PUB,O,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#O#0.0PUB#OWN#>50k,,,,,,,0.00961666666666665,0.009616666666666692,0.009795833333333347,0.009795833333333347,0.009389297564133686,0.009389310590938857,0.009206576078372927,0.009064143373360787,0.009075682900131245,0.008254014313462128,0.0066424512366372,0.006994469815300227,0.008703695337986029,0.009028557132397983,0.009057956079920462,0.006815329213504506,0.0070943668105226685,0.007171592262556429,0.007312173245337742,-0.06962061922710075,0.00802242704692594,-0.11079683926636133,0.009232662274623918,-0.003927858673099564,0.009359898866943684,0.009405358894743542,0.009405403441695383,0.009410758219033291,0.00939194103853892,0.00927544446823458,0.009283406420371995,0.009281533722084194,0.009294507824675197,-0.0072190530981320195,0.009473577058537932,0.009407559700315883,0.009353520887230758,0.009338997386438291,0.009324249332715261,0.00929015861611321,0.0022703305842812667,0.009251496151219927,0.009235230490117943,0.009226791548335039,0.00926275356702089,-0.003614583775956751,0.009406742670445566,0.009406776743972618,0.009427517322621686,0.00951382828065078,0.00951384131316335,0.009539339014377212,0.009536096880799724,0.009537806966591096,0.009513339174661337,0.009492402864138882,0.00947075295584878,0.00945645982326116,0.00926585119579175,0.009344952988323047,0.009352852722857677,0.009253959842950991,-0.002833996383434002,0.009326617580383204,0.00932780648585699,0.009058605674004284,-0.001917487913374532,0.009074728586373232,-0.01777836308142196,0.009066658047288805,0.009116310585385114,0.009090402769947433,0.009111994777565227,-0.025302229653453235,0.00944447878403715,0.009486056038893508,0.009573940136446133,0.009573769512559453,0.00957768475370445,0.009574970318431006,0.00985076631215229,0.008947545768602324,0.009290016637622108,0.009271736860610546,0.009424100727678247,0.011071467998385374,0.009320543387430054,-0.022832645970973793,0.009648555940120247,0.010228552375681984,>50k,0.0DEQ,<2 years,OWN,1OR2ENQ,10<x<12.5,0.0PUB,O,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#O#0.0PUB#RENT#<50k,,0.008767081761006226,0.008928501971796919,0.008928504741646857,0.008928507523704311,0.00911985228951232,0.00918999807841239,0.009195120088840611,0.00859444991904127,0.008685667719069437,0.008773038260181838,0.007675865041053086,0.00782680165043698,0.009366114301441823,0.01030589713208124,0.008743731288586815,0.008544935393151825,-0.10003527225547466,0.009119097533831296,0.009158075790829603,0.008606538404270935,0.009816383355289601,0.009247835692056,0.009277317017914273,0.008651279938402786,0.00823784369388917,0.005095000327790435,0.008384299792403382,-0.02044328894587698,-0.0849643149944396,0.009114546788759566,-0.0033101391454827896,0.004125484259608978,0.0005515841107773919,0.00934873575192931,0.00603733029791729,0.009830698976339529,0.00933177284781346,0.005187144471321957,0.009512114728896768,0.009089252663242666,0.0009515112247329572,0.005726670837530756,0.009434158412020836,0.009365387571209827,0.009731259816238716,0.009280757455634793,0.009355814268844884,0.009258235610438946,0.009263663601293878,0.009207443221570967,-0.002578978195602849,0.002433548064579343,0.009293544078933841,0.008987635193630742,-0.021722653993754913,0.009023307549722812,0.009270416130600824,-0.023509473326949977,0.009398363879222691,0.009384747116009187,0.009281851008739978,0.009173930112937498,0.00935111446691995,-0.00599591291284651,0.00919359823912465,0.00921956722940337,0.006299265026416259,-0.001008850500529344,0.008629180388992382,-0.007935179293419723,-0.02154101040467429,0.008847550304709,0.009595406887824188,-0.02412585908551863,0.008951647600844576,0.008996258033022326,-0.01263496346108574,-0.026760970617438113,-0.013782437213562622,0.00927823997862325,0.009750975450905466,0.009481605979880339,-0.014902620681004494,0.004806930570949244,0.009464430474711058,-0.014902073605921497,0.009451494706594973,-0.015617267859656015,0.009849873229756667,0.009691909064660673,0.009565264149341904,0.009779279089383554,0.00903361544644783,0.010150278279643486,0.009706400515273139,<50k,0.0DEQ,<2 years,RENT,1OR2ENQ,10<x<12.5,0.0PUB,O,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#O#0.0PUB#RENT#>50k,,,,0.009349999999999999,0.009087500000000002,0.009087499999999998,0.008990210474791977,0.00899022051712413,0.008955540591482186,0.00896142660979745,0.007484538407924057,0.007484554697416871,0.007754095156814288,0.00773488116442349,0.007977034957739089,0.007809574731843726,0.008231177357336356,-0.09179817974207703,0.009100072477173338,0.009158655259295717,0.0089713028180861,0.009012539770173815,0.008963748088965258,0.009012440631797467,0.009053715629420271,-0.022161133799697873,0.009383308188887177,0.009126400687499177,0.009465321302652051,0.009199619454436501,0.00948893163844289,0.009619546450985884,0.009373409095766576,0.009346828985397257,0.009346985057058776,0.009103947262739966,0.009146005988064957,0.009150178793740981,0.00909001140810466,-0.01881098058759383,0.009804513989485867,0.009439373740944198,0.009415234555115287,0.009388529193683723,0.00937337722679701,0.009326220935431295,0.001455206814114379,0.009402125371449641,0.00940194924945638,0.00939197906020806,0.0093910738429466,0.00922811389421729,0.009541356048118853,0.009375854258041973,0.009409823401878637,0.009406206624960174,0.009293386492688316,0.009281372334913303,0.009273234472993384,0.009270819728274078,-0.0028542608521188793,0.009288305871677309,0.008958450693305657,0.009847984633425743,0.009110055015652256,0.0045341394744715146,0.009363400542808636,-0.017657003822394934,-0.002024203740152516,0.010070905197562912,0.009289110050745009,0.009655188796033061,0.00932197395612816,0.00933124546911662,0.009432340860480346,0.009341279573055826,0.009000181176892835,0.010928469132439757,0.008958106808362183,0.008810683279780894,-0.03254362472919193,0.00922687730683348,0.009247832276298754,-0.009416734507928902,0.009390188280515917,0.009432827056891245,0.00943796431509315,0.00945101073465037,0.008863140237867604,0.00904536992185159,0.009143455017326734,0.00904000284626379,-0.02916064624273084,0.009501117969692337,0.00946399904815367,0.005202306042939119,>50k,0.0DEQ,<2 years,RENT,1OR2ENQ,10<x<12.5,0.0PUB,O,36M
0.0DEQ#10<x<12.5#36M#1OR2ENQ#<2 years#O#1.0PUB#OWN#<50k,,,,,,,,,,0.00945,0.009054166666666667,0.009054166666666665,0.009054166666666665,0.00905416666666669,0.009054166666666655,0.009054166666666688,0.009054166666666717,0.009054166666666627,0.009054166666666698,0.009054166666666709,0.009054166666666683,0.009054166666666712,0.009054166666666578,0.00905416666666661,0.009054166666666648,0.009054166666666672,0.009054166666666658,0.009054166666666655,0.009054166666666634,0.009054166666666693,0.009322638888888974,0.00932263888888888,0.006172638888888915,0.0061726388888889185,0.015622638888914355,0.009859583333333227,0.009663125000000012,0.009663124999999991,0.009736527777777757,0.009736527777777787,0.009736527777777755,0.009736527777777795,0.009736527777777752,0.009736527777777787,0.009736527777777818,0.009736527777777785,0.009736527777777816,0.009736527777777679,0.009736527777777781,0.009736527777777811,0.009736527777777717,0.00973652777777785,0.009736527777777908,0.009736527777777705,0.009736527777777696,0.009736527777777672,0.009736527777777636,0.009736527777777814,0.009736527777777795,0.009736527777777655,0.009736527777777953,0.009736527777777712,0.00973652777777769,0.00967499999999994,0.009675000000000128,0.009674999999999908,0.009675000000000163,0.009674999999999961,0.009674999999999505,0.009675000000000007,0.009674999999999176,0.01167157187466702,0.009883333333333797,0.01487485675588101,,,,,,,0.009991666666666668,0.009991666666665296,0.010200000000004726,0.010200000000005215,0.010200000000001916,0.010199999999998415,0.010199999999996646,0.010200000000002847,0.01020000000000387,0.010200000000000386,0.012613653201872091,0.010081338553328352,0.010096681363499766,0.010082340274885134,0.011525787822515563,0.010041639236314553,<50k,0.0DEQ,<2 years,OWN,1OR2ENQ,10<x<12.5,1.0PUB,O,36M
